"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.751966041E2,-8.895965588E-1,-1.525972310E1,-4.649460889E0,1.597710918E1
1.752066581E2,-7.239358762E-1,-1.558818927E1,-8.202046101E0,1.762921689E1
1.752167121E2,-2.272837867E0,-1.245797593E1,-2.349032350E0,1.287963156E1
1.752267661E2,-3.170314134E0,-8.171968024E0,3.638426431E0,9.490526855E0
1.752368201E2,-2.866774352E0,-7.265957161E0,1.792309007E0,8.014043937E0
1.752468741E2,-2.606607462E0,-7.943600339E0,-1.523913769E-1,8.361723024E0
1.752569271E2,-2.579044272E0,-8.179976955E0,4.223420477E-1,8.587308376E0
1.752669811E2,-2.133242318E0,-7.994403287E0,2.324221444E0,8.594370950E0
1.752770351E2,-1.989296440E0,-6.535927609E0,3.510041456E0,7.680888039E0
1.752870891E2,-3.470746413E0,-5.623973637E0,6.151799455E0,9.028831412E0
1.752971431E2,-7.125916931E0,-5.071392462E0,8.926701477E0,1.249734823E1
1.753071971E2,-8.527438974E0,-3.409895024E0,9.465166304E0,1.318840296E1
1.753172511E2,-7.717897230E0,-1.386181873E0,8.916194615E0,1.187375106E1
1.753273051E2,-6.893986537E0,6.489391959E-1,8.881573251E0,1.126190552E1
1.753373591E2,-6.033523146E0,2.585167476E0,8.446273774E0,1.069701047E1
1.753474131E2,-5.026638458E0,4.101256939E0,6.587476662E0,9.245661223E0
1.753574661E2,-3.678857004E0,5.124055994E0,4.247591697E0,7.604733652E0
1.753675201E2,-2.625865559E0,5.660463771E0,2.363971986E0,6.672659408E0
1.753775741E2,-2.217807528E0,6.316466988E0,4.305714190E-1,6.708339376E0
1.753876281E2,-2.117685947E0,6.984185101E0,-1.477901298E0,7.446316374E0
1.753976821E2,-2.459738853E0,7.953822441E0,-3.123903029E0,8.892264997E0
1.754077361E2,-2.794625266E0,9.221233916E0,-3.551784729E0,1.026918984E1
1.754177901E2,-3.021688145E0,1.021197035E1,-2.442266203E0,1.092609728E1
1.754278441E2,-3.259216078E0,1.095992746E1,-1.047416418E0,1.148214181E1
1.754378981E2,-3.741658731E0,1.153213599E1,2.593043675E0,1.239814688E1
1.754479521E2,-4.769031478E0,1.214854011E1,6.359955654E0,1.451825485E1
1.754580061E2,-5.125292680E0,1.213448340E1,5.553172041E0,1.429517514E1
1.754680591E2,-4.923288921E0,1.193515883E1,2.723389807E0,1.319483392E1
1.754781131E2,-3.249253007E0,1.150211170E1,7.593732190E-1,1.197634612E1
1.754881671E2,-1.751696586E0,1.111662700E1,-1.580829835E-1,1.125490235E1
1.754982211E2,-5.688155307E-1,1.096224179E1,-4.216836512E-1,1.098508595E1
1.755082751E2,5.076473692E-1,1.078113832E1,-2.231689256E-1,1.079539039E1
1.755183291E2,1.007464147E0,1.059545648E1,5.762074345E-1,1.065883188E1
1.755283831E2,1.699161692E0,1.032737801E1,1.384106696E0,1.055734997E1
1.755384371E2,2.168429692E0,1.003396941E1,1.260884812E0,1.034274915E1
1.755484911E2,2.116989397E0,9.847771844E0,3.986379471E-1,1.008063324E1
1.755585451E2,1.868947439E0,9.604251099E0,-5.736241347E-1,9.801206475E0
1.755685995E2,1.599762681E0,9.198009945E0,-1.596240757E0,9.471568620E0
1.755786525E2,1.767266990E0,8.766125241E0,-2.400733723E0,9.259141794E0
1.755887065E2,1.527544890E0,8.332189919E0,-2.884853650E0,8.948807899E0
1.755987605E2,1.850107418E0,7.808859440E0,-2.140692109E0,8.305645425E0
1.756088145E2,7.049213156E-1,6.285704201E0,-1.927618255E0,6.612314535E0
1.756188685E2,-1.487385482E0,3.181061316E0,1.906436716E0,3.995743688E0
1.756289225E2,-3.091986295E0,-8.830677332E0,1.137198309E1,1.472627722E1
1.756389765E2,-5.296381041E0,-3.556282173E1,1.708923619E1,3.980964626E1
1.756490305E2,-8.503262492E0,-5.333720191E1,1.080640589E0,5.402157314E1
1.756590845E2,-8.807847463E0,-5.146044215E1,3.293496841E-1,5.220980515E1
1.756691385E2,-7.105936995E0,-3.716699833E1,6.758980175E0,3.843909362E1
1.756791925E2,-4.374419559E0,-1.791165409E1,4.102175537E0,1.888890528E1
1.756892455E2,-3.390669087E0,-7.150610307E0,-2.570956403E-1,7.917951932E0
1.756992995E2,-2.740511624E0,-8.359425080E-1,-7.248872182E-1,2.955446720E0
1.757093535E2,-2.341661057E0,2.730674268E0,5.451797694E-2,3.597628479E0
1.757194075E2,-1.469990307E0,1.981921347E0,8.274839258E-1,2.602616640E0
1.757294615E2,-1.731260275E0,-1.894049975E0,9.072914028E-1,2.721739359E0
1.757395155E2,-2.747288839E0,-3.190571812E0,1.230740662E0,4.386578055E0
1.757495695E2,-2.685726137E0,-3.071538289E0,9.974133682E-1,4.200274487E0
1.757596235E2,-7.074949676E-1,-3.270691531E0,-2.102342999E-1,3.352934637E0
1.757696775E2,1.075733898E0,-3.589967047E0,-1.607634641E0,4.077935257E0
1.757797315E2,1.794893184E0,-3.642227122E0,-2.663090395E0,4.855873804E0
1.757897855E2,1.864779983E0,-3.108297980E0,-3.284309404E0,4.891381091E0
1.757998385E2,2.213786836E0,-2.022281753E0,-3.832244673E0,4.865858083E0
1.758098925E2,3.254648817E0,-6.525334793E-1,-4.176083173E0,5.334623655E0
1.758199465E2,4.236502745E0,1.049838919E0,-4.338242251E0,6.153898203E0
1.758300005E2,4.894993660E0,2.306114371E0,-4.456924941E0,7.010228695E0
1.758400545E2,5.712015163E0,3.690658439E0,-4.383366091E0,8.090857508E0
1.758501085E2,6.131442958E0,5.072964193E0,-4.492489168E0,9.138490979E0
1.758601625E2,5.849878474E0,6.066538864E0,-4.562470984E0,9.583324759E0
1.758702165E2,5.251069797E0,6.623253436E0,-4.591905575E0,9.619086074E0
1.758802705E2,4.586862937E0,6.962181444E0,-4.535455094E0,9.491134546E0
1.758903245E2,4.259174154E0,7.346646398E0,-4.098514887E0,9.429294887E0
1.759003775E2,4.205825620E0,7.761891680E0,-3.464523514E0,9.483609797E0
1.759104315E2,4.215184674E0,7.980840086E0,-2.873972567E0,9.472133267E0
1.759204855E2,4.353805492E0,8.089099529E0,-2.255763997E0,9.459261317E0
1.759305395E2,3.923564149E0,8.127105846E0,-1.923269681E0,9.227305746E0
1.759405935E2,3.176977036E0,8.220454305E0,-1.669111682E0,8.969670333E0
1.759506475E2,2.305200159E0,8.561403696E0,-1.291341936E0,8.959863002E0
1.759607015E2,1.384374937E0,9.001893747E0,-9.472170684E-1,9.156844717E0
1.759707555E2,6.639235631E-1,9.452307692E0,-4.547291905E-1,9.486500611E0
1.759808095E2,-3.144559488E-2,9.416928529E0,1.576217844E-1,9.418300079E0
1.759908635E2,-6.616943121E-1,9.477273549E0,1.025286461E0,9.555509699E0
1.760009175E2,-1.680101670E0,9.347824380E0,1.616407072E0,9.634175320E0
1.760109705E2,-2.685296074E0,8.668952118E0,1.524751382E0,9.202522079E0
1.760210245E2,-3.166407024E0,8.223143440E0,4.598126136E-1,8.823698154E0
1.760310785E2,-2.799191941E0,7.984005184E0,-1.791218501E0,8.648021624E0
1.760411325E2,-1.143637175E0,7.767025536E0,-4.114668698E0,8.863695062E0
1.760511865E2,4.444391142E-1,7.787723510E0,-5.435628973E0,9.507482628E0
1.760612405E2,1.629029457E0,7.852638713E0,-4.795279922E0,9.344109442E0
1.760712945E2,1.746168775E0,7.250600034E0,-3.099767477E0,8.076438860E0
1.760813485E2,3.300769023E0,2.686661106E0,1.009766898E1,1.095792603E1
1.760914025E2,4.679455058E0,-2.015555818E1,6.016287659E1,6.362165940E1
1.761014565E2,-1.186910401E1,-1.973200926E1,-1.704221639E1,2.864725046E1
1.761115105E2,-1.853826686E0,-2.638055074E1,-3.103040397E1,4.077077509E1
1.761215635E2,4.888327834E0,-2.540132689E1,-1.328417697E1,2.907907348E1
1.761316175E2,7.092010682E0,-1.417074351E1,-7.663401765E0,1.760211106E1
1.761416715E2,6.147884159E0,-7.136068867E0,-4.030334306E0,1.024517219E1
1.761517255E2,5.819287596E0,-1.577486397E0,-2.191130045E0,6.415108911E0
1.761617795E2,4.260638005E0,1.786758830E0,-2.529247044E0,5.267127674E0
1.761718335E2,2.741745386E0,1.825088498E0,-3.748349408E0,4.989813531E0
1.761818875E2,3.663181204E-1,1.118046105E-2,-5.630289799E0,5.642204993E0
1.761919415E2,-4.480595639E-1,-4.305486733E0,-6.093110951E0,7.474220658E0
1.762019955E2,6.741556057E-1,-1.041854780E1,-5.220406414E0,1.167275748E1
1.762120495E2,1.303852784E0,-1.562144356E1,-5.735973544E0,1.669224141E1
1.762221035E2,1.131890265E0,-1.798672298E1,-5.885666943E0,1.895902040E1
1.762321565E2,-7.112591127E-1,-1.682991568E1,-4.578839387E0,1.745616572E1
1.762422105E2,-3.012390779E0,-1.219857122E1,1.930913746E0,1.271251611E1
1.762522645E2,-3.276389642E0,-8.088596669E0,7.766585825E0,1.168246466E1
1.762623185E2,-1.513655560E0,-8.750481015E0,4.484253073E0,9.948396694E0
1.762723725E2,4.134453629E-1,-9.025135260E0,4.125291334E0,9.931869518E0
1.762824265E2,2.214041483E0,-8.091129098E0,4.936288451E0,9.733205712E0
1.762924805E2,1.418378981E0,-7.743653045E0,4.698438921E0,9.167949046E0
1.763025345E2,-1.301194494E0,-7.643845752E0,4.994955904E0,9.223397936E0
1.763125885E2,-3.437046570E0,-6.752210269E0,6.632558695E0,1.006958130E1
1.763226425E2,-4.014990628E0,-4.795944750E0,9.331874346E0,1.123410498E1
1.763326965E2,-4.596321100E0,-2.643565373E0,1.018293541E1,1.148071336E1
1.763427495E2,-4.733800542E0,-2.035989965E0,7.844720414E0,9.385827672E0
1.763528035E2,-4.657363108E0,-1.832230872E0,6.247055275E0,8.004611215E0
1.763628575E2,-4.691054472E0,-7.881333339E-1,5.050845931E0,6.938169127E0
1.763729115E2,-4.291784368E0,7.080036753E-1,4.099599838E0,5.977240258E0
1.763829655E2,-3.747573190E0,2.438969543E0,2.693060299E0,5.219717523E0
1.763930195E2,-3.316366179E0,4.075574799E0,1.676559280E0,5.515382633E0
1.764030735E2,-3.239562709E0,5.668665075E0,6.152381837E-1,6.557975930E0
1.764131275E2,-3.397441917E0,7.237850180E0,-3.542687631E-1,8.003411346E0
1.764231815E2,-3.502594442E0,8.631203079E0,-4.645003995E-1,9.326392391E0
1.764332355E2,-3.638660612E0,9.737545397E0,-2.199874556E-1,1.039750143E1
1.764432895E2,-3.552033820E0,1.051127528E1,-7.277371511E-3,1.109521993E1
1.764533425E2,-3.639040389E0,1.096871700E1,2.140152557E-1,1.155859724E1
1.764633965E2,-4.480679255E0,1.145463231E1,2.554052103E-1,1.230245178E1
1.764734505E2,-4.916258229E0,1.175779875E1,6.202507094E-2,1.274438204E1
1.764835045E2,-5.447098287E0,1.209518894E1,-1.265349162E-1,1.326576369E1
1.764935585E2,-5.344810020E0,1.247538777E1,5.813641671E-1,1.358456029E1
1.765036125E2,-6.066228962E0,1.354273033E1,3.960247825E0,1.535865363E1
1.765136665E2,-6.316525460E0,1.564157435E1,1.387820146E1,2.184403392E1
1.765237205E2,-3.967150756E0,1.571095975E1,1.312834166E1,2.085487704E1
1.765337745E2,-2.399118576E0,1.396602313E1,4.782687943E0,1.495592444E1
1.765438285E2,-2.107992286E0,1.261774408E1,1.513579838E0,1.288184851E1
1.765538815E2,-1.552307556E0,1.171713487E1,4.790156372E-1,1.182921656E1
1.765639349E2,-7.142683822E-1,1.111061489E1,-1.390689894E-1,1.113441883E1
1.765739889E2,-3.144871583E-1,1.064196055E1,-7.170194972E-1,1.067072367E1
1.765840429E2,-2.429284215E-1,1.002115933E1,-1.003205620E0,1.007417838E1
1.765940969E2,-7.419597723E-2,9.319238513E0,-1.080848458E0,9.382001113E0
1.766041509E2,-4.435276794E-1,9.043849273E0,-1.363604604E0,9.156819535E0
1.766142049E2,-2.199827194E0,8.533630006E0,-1.993359670E0,9.035240093E0
1.766242589E2,-2.927458510E0,7.752946025E0,-1.726685121E0,8.465200937E0
1.766343129E2,-2.482690929E0,1.447430288E0,1.195537851E1,1.229592957E1
1.766443669E2,-1.067324140E0,-2.237112432E1,2.543485950E1,3.389009386E1
1.766544209E2,-3.811133009E0,-5.071137640E1,1.534725475E1,5.311973889E1
1.766644739E2,-5.431454061E0,-6.808830028E1,3.848337965E0,6.841291569E1
1.766745279E2,-1.426399169E0,-6.696169619E1,-1.834711846E0,6.700201145E1
1.766845819E2,7.005473059E-1,-4.417495646E1,1.460841461E0,4.420465589E1
1.766946359E2,-2.260339005E0,-1.870193569E1,3.422383215E0,1.914638968E1
1.767046899E2,-4.264236673E0,-6.725853944E0,2.038945733E0,8.220591547E0
1.767147439E2,-3.078496476E0,-5.311996615E-1,-2.909054106E-1,3.137505313E0
1.767247979E2,-1.468181471E0,1.497471929E0,-2.934321387E0,3.606691145E0
1.767348519E2,1.576713395E-1,-1.814759392E-1,-3.068846231E0,3.078248034E0
1.767449059E2,1.227156903E0,-3.785221365E0,-1.742175565E0,4.343845134E0
1.767549599E2,6.124744973E-1,-6.321233053E0,-1.096588578E0,6.444813328E0
1.767650139E2,5.231354740E-1,-7.103817379E0,-1.157958907E0,7.216561571E0
1.767750669E2,1.840452057E0,-6.686924352E0,-2.111342449E0,7.249826757E0
1.767851209E2,3.187873615E0,-5.708962331E0,-3.838095982E0,7.581937078E0
1.767951749E2,3.533240284E0,-4.018108363E0,-6.467719254E0,8.394067791E0
1.768052289E2,2.907100844E0,-1.471327858E0,-8.796046613E0,9.380110714E0
1.768152829E2,2.075489076E0,7.471560466E-1,-1.043011359E1,1.066082392E1
1.768253369E2,2.009306781E0,2.707729209E0,-1.134114955E1,1.183177013E1
1.768353909E2,2.983646159E0,4.778261016E0,-1.138764661E1,1.270481870E1
1.768454449E2,3.930339025E0,6.367323731E0,-1.091969862E1,1.323745422E1
1.768554989E2,4.340858880E0,7.504839309E0,-1.048589486E1,1.360586858E1
1.768655529E2,4.912786152E0,8.874334983E0,-9.658954141E0,1.400659431E1
1.768756069E2,5.348456343E0,1.016338349E1,-8.364177112E0,1.420773761E1
1.768856599E2,5.318765936E0,1.077771185E1,-6.787728596E0,1.380295633E1
1.768957139E2,5.140041697E0,1.107098246E1,-5.830734690E0,1.352716335E1
1.769057679E2,5.127867209E0,1.123558860E1,-5.256207161E0,1.342241361E1
1.769158219E2,5.203082868E0,1.138116556E1,-4.436637442E0,1.327730216E1
1.769258759E2,5.047759770E0,1.136356310E1,-3.586829431E0,1.294124377E1
1.769359299E2,4.992064456E0,1.128660672E1,-2.788446805E0,1.265241615E1
1.769459839E2,4.754102952E0,1.123573127E1,-2.567477894E0,1.246736118E1
1.769560379E2,4.687992285E0,1.130143175E1,-2.258550488E0,1.244189221E1
1.769660919E2,4.585649639E0,1.141445493E1,-1.801163153E0,1.243230279E1
1.769761459E2,4.429761993E0,1.176287413E1,-1.160570273E0,1.262279377E1
1.769861999E2,3.924602614E0,1.166558114E1,-7.420645836E-1,1.233040749E1
1.769962529E2,2.963417425E0,1.110516528E1,-3.581200317E-1,1.149933862E1
1.770063069E2,2.238658260E0,9.964098691E0,1.167232883E-1,1.021315220E1
1.770163609E2,1.588571841E0,8.707235008E0,1.455564642E0,8.969847848E0
1.770264149E2,5.342655028E-1,7.364721311E0,5.108797100E0,8.979107274E0
1.770364689E2,-1.855860932E-1,6.043347053E0,9.108610110E0,1.093266957E1
1.770465229E2,-5.721947097E-1,5.439078246E0,9.437266315E0,1.090747333E1
1.770565769E2,-9.694250127E-1,5.655078485E0,7.454861988E0,9.407160293E0
1.770666309E2,-1.367933298E0,6.042340747E0,3.459420941E0,7.095682945E0
1.770766849E2,-1.467741761E0,6.062072761E0,-2.733317794E0,6.809847150E0
1.770867389E2,-1.392917866E-1,5.649851074E0,-5.922465810E0,8.186319114E0
1.770967919E2,1.747942527E0,-1.542800129E0,2.220507977E1,2.232713826E1
1.771068459E2,-4.357662608E0,-2.368297756E1,5.369385399E1,5.884643240E1
1.771168999E2,-3.589324730E0,-2.333933903E1,-3.425174968E1,4.160276860E1
1.771269539E2,7.808579943E0,-3.320711420E1,-2.928827519E1,4.496097661E1
1.771370079E2,9.320061216E0,-3.269753403E1,-1.526681110E1,3.727019981E1
1.771470619E2,9.334269365E0,-2.148282935E1,-1.121479824E1,2.596944822E1
1.771571159E2,8.391246797E0,-9.958299422E0,-7.332410767E0,1.494473144E1
1.771671699E2,5.837483547E0,-1.398497863E0,-6.150156972E0,8.593977031E0
1.771772239E2,3.643825750E0,2.465041693E0,-8.051484391E0,9.174982155E0
1.771872779E2,5.478341129E-1,3.835719674E0,-1.032007133E1,1.102346316E1
1.771973319E2,-5.438571292E-1,1.746750426E0,-1.012573444E1,1.028967520E1
1.772073849E2,5.027108574E-1,-3.437823080E0,-7.432193502E0,8.204196852E0
1.772174389E2,1.366690472E0,-7.574954442E0,-5.373297654E0,9.387230972E0
1.772274929E2,2.091774595E0,-1.138067673E1,-4.888083420E0,1.256139655E1
1.772375469E2,1.376826913E0,-1.389707042E1,-5.345078407E0,1.495306263E1
1.772476009E2,-8.086934598E-1,-1.435769068E1,-4.476420727E0,1.506106269E1
1.772576549E2,-3.332634594E0,-1.337647177E1,1.890598802E0,1.391441030E1
1.772677089E2,-4.744579300E0,-1.045697570E1,7.912163953E0,1.394495292E1
1.772777629E2,-4.215712677E0,-9.872352369E0,8.731033176E-1,1.077023138E1
1.772878169E2,-2.308392885E0,-8.754243699E0,5.220709884E-1,9.068517992E0
1.772978709E2,-1.770142213E-1,-6.088454229E0,9.890406232E0,1.161553892E1
1.773079249E2,-1.021756789E0,-5.864346825E0,1.198141499E1,1.337867167E1
1.773179789E2,-3.638884268E0,-7.417990615E0,4.688875215E0,9.500190223E0
1.773280319E2,-5.436632940E0,-7.495585506E0,4.770952581E0,1.041646621E1
1.773380859E2,-8.530408775E0,-5.841646764E0,8.525688318E0,1.340074894E1
1.773481399E2,-9.923786817E0,-4.821342716E0,1.041721346E1,1.517383362E1
1.773581939E2,-9.238897185E0,-3.410320117E0,1.159522627E1,1.521304627E1
1.773682479E2,-7.228763022E0,-1.356793182E0,9.714808499E0,1.218496642E1
1.773783019E2,-6.341572008E0,2.026066071E-1,5.845448624E0,8.627042053E0
1.773883559E2,-5.438339158E0,1.516978240E0,2.989662652E0,6.388649196E0
1.773984099E2,-4.272730339E0,3.058875559E0,1.178708628E0,5.385378191E0
1.774084639E2,-3.460590969E0,4.856982080E0,-1.083489426E-1,5.964704877E0
1.774185179E2,-2.873618810E0,6.732235011E0,6.864982009E-2,7.320203966E0
1.774285719E2,-2.492007297E0,8.337648879E0,2.389897370E-1,8.705377953E0
1.774386249E2,-2.130438139E0,9.621140782E0,-9.971958518E-2,9.854697388E0
1.774486789E2,-2.172351273E0,1.030694316E1,-1.524334403E-1,1.053448733E1
1.774587329E2,-2.388050527E0,1.066600314E1,-8.516001821E-2,1.093040074E1
1.774687869E2,-2.559706652E0,1.082599582E1,-1.407424442E-1,1.112538054E1
1.774788409E2,-3.557039329E0,1.104888934E1,-2.431413332E-1,1.160989243E1
1.774888949E2,-4.192891287E0,1.118603695E1,-1.563031641E-1,1.194705783E1
1.774989489E2,-4.550467528E0,1.139446446E1,3.955430889E-1,1.227587184E1
1.775090029E2,-5.641154510E0,1.243929641E1,5.636037612E0,1.477577881E1
1.775190569E2,-7.242833762E0,1.376471402E1,1.107107017E1,1.909174135E1
1.775291109E2,-5.573694599E0,1.340869226E1,5.977530209E0,1.570318334E1
1.775391639E2,-3.218605995E0,1.244972083E1,1.325355628E0,1.292716291E1
1.775492179E2,-1.603936569E0,1.186246976E1,-1.775366700E-1,1.197173006E1
1.775592719E2,-3.244959104E-1,1.123702234E1,-6.950754815E-1,1.126317444E1
1.775693257E2,7.153542101E-1,1.061900906E1,-3.086710060E-1,1.064755197E1
1.775793797E2,1.391139435E0,1.005657007E1,-1.641891577E-1,1.015366084E1
1.775894337E2,1.639090322E0,9.657071922E0,-8.726407298E-1,9.833979715E0
1.775994877E2,1.816502447E0,9.190960541E0,-1.287679093E0,9.456825803E0
1.776095417E2,1.780192699E0,9.046305689E0,-1.398817121E0,9.325310826E0
1.776195957E2,1.613018757E0,8.927962722E0,-1.858933498E0,9.260992475E0
1.776296497E2,9.199592493E-1,8.558646734E0,-3.064097707E0,9.137037468E0
1.776397037E2,-9.916266713E-1,7.383506661E0,-3.157081300E0,8.091146792E0
1.776497567E2,-2.774271108E0,2.533538901E0,5.325362180E0,6.517275650E0
1.776598107E2,-1.779184054E0,-1.646342039E1,1.491996011E1,2.228934536E1
1.776698647E2,-2.967706065E0,-4.312635422E1,1.402264289E1,4.544583833E1
1.776799187E2,-5.215124039E0,-6.025622622E1,3.835858837E0,6.060300430E1
1.776899727E2,-3.790247924E0,-5.741773514E1,5.623314071E-1,5.754544730E1
1.777000267E2,-4.476226015E0,-3.801975626E1,4.334607621E0,3.852696833E1
1.777100807E2,-4.474106107E0,-1.579212027E1,4.387261798E0,1.698990154E1
1.777201347E2,-3.597469902E0,-5.346243757E0,3.057003281E0,7.132277411E0
1.777301887E2,-3.253952706E0,2.461671942E-1,6.276234636E-1,3.323058488E0
1.777402427E2,-7.283432150E-1,2.670798780E0,-1.071506361E0,2.968463549E0
1.777502967E2,3.006610222E0,1.248239624E0,-4.331246057E-1,3.284113900E0
1.777603507E2,3.801698526E0,-2.480334501E0,6.607312757E-1,4.587105486E0
1.777704037E2,2.243421110E0,-4.230987943E0,1.286390660E0,4.958729493E0
1.777804577E2,8.121028250E-1,-4.437216316E0,8.619848371E-1,4.592539329E0
1.777905117E2,9.053203064E-1,-4.206757666E0,-2.292117307E-1,4.309170795E0
1.778005657E2,1.591633735E0,-3.777198985E0,-1.655825053E0,4.420665869E0
1.778106197E2,2.336202681E0,-3.030372722E0,-3.334986345E0,5.075739918E0
1.778206737E2,2.659558677E0,-1.803637403E0,-4.519219715E0,5.545241840E0
1.778307277E2,2.970419173E0,-1.477205479E-1,-4.834965267E0,5.676451405E0
1.778407817E2,3.181796311E0,1.507323318E0,-4.759717741E0,5.920368597E0
1.778508357E2,3.405008214E0,3.359243519E0,-4.865764014E0,6.823068033E0
1.778608897E2,4.020733471E0,5.172987834E0,-5.082674080E0,8.292145474E0
1.778709437E2,5.017943648E0,6.570402208E0,-5.270976058E0,9.804750493E0
1.778809967E2,5.851009326E0,7.568082794E0,-5.549211722E0,1.105911109E1
1.778910507E2,6.343893937E0,8.375263433E0,-5.573926148E0,1.189364034E1
1.779011047E2,6.252772098E0,8.847092806E0,-5.450770338E0,1.212761754E1
1.779111587E2,5.742080376E0,8.960332907E0,-5.029662638E0,1.177100502E1
1.779212127E2,5.414982455E0,9.229583740E0,-4.168693754E0,1.148413073E1
1.779312667E2,4.664004083E0,9.525388532E0,-3.576105345E0,1.119260873E1
1.779413207E2,3.861375502E0,9.495602816E0,-2.842879705E0,1.063760587E1
1.779513747E2,3.050597071E0,9.260224904E0,-2.077386790E0,9.968622956E0
1.779614287E2,2.305299123E0,9.257256857E0,-1.433896907E0,9.647137861E0
1.779714827E2,1.795668525E0,9.313156239E0,-9.374054405E-1,9.530898884E0
1.779815357E2,1.453605971E0,9.599054094E0,-3.395041050E-1,9.714426018E0
1.779915897E2,1.315992627E0,9.856521617E0,4.440559754E-1,9.953895755E0
1.780016437E2,1.181517338E0,1.003750697E1,1.332272884E0,1.019423761E1
1.780116977E2,6.280716527E-1,9.995458478E0,3.276222412E0,1.053742366E1
1.780217517E2,-9.269326387E-1,8.254740624E0,6.349388566E0,1.045536618E1
1.780318057E2,-2.563020854E0,6.354494355E0,6.686363019E0,9.573720532E0
1.780418597E2,-3.822760490E0,5.877076213E0,2.670260251E0,7.502253821E0
1.780519137E2,-3.329171289E0,6.211899476E0,-4.041837534E0,8.124501660E0
1.780619677E2,-1.906648239E0,5.945640079E0,-7.184272728E0,9.518388419E0
1.780720217E2,-2.188366359E0,3.674013755E0,-3.383191667E0,5.452825896E0
1.780820757E2,-8.036417871E0,-7.901468226E0,3.563409929E1,3.737387115E1
1.780921287E2,-1.390921626E1,-1.440211198E1,8.344462640E0,2.169140805E1
1.781021827E2,-2.304809858E0,-1.712451127E1,-2.371688205E1,2.934367954E1
1.781122367E2,8.725563691E0,-2.316370739E1,-9.274561107E0,2.643312856E1
1.781222907E2,8.801224322E0,-2.172894100E1,-2.310249522E0,2.355728506E1
1.781323447E2,7.653227025E0,-1.314801520E1,-3.312308503E0,1.556963632E1
1.781423987E2,7.504510696E0,-6.553832368E0,-2.962284819E0,1.039449522E1
1.781524527E2,6.764958369E0,-1.987493743E0,-2.116948759E0,7.361811269E0
1.781625067E2,5.509261791E0,7.730136037E-1,-2.880970514E0,6.264942666E0
1.781725607E2,4.304384533E0,1.212640021E0,-4.460290598E0,6.316044193E0
1.781826147E2,3.300302708E0,-1.533845118E0,-5.937483798E0,6.964078738E0
1.781926687E2,2.416801871E0,-6.359360992E0,-6.368202567E0,9.318605446E0
1.782027217E2,3.483462645E0,-1.072268020E1,-5.566508955E0,1.257363927E1
1.782127757E2,4.011166256E0,-1.316933298E1,-5.626284456E0,1.487198247E1
1.782228297E2,2.926189664E0,-1.376722481E1,-5.941768638E0,1.527755477E1
1.782328837E2,1.773832975E0,-1.282260713E1,-5.861023268E0,1.420976181E1
1.782429377E2,1.281226399E0,-1.113993984E1,-3.506544821E0,1.174885771E1
1.782529917E2,2.575900224E-1,-9.474503723E0,1.961339148E0,9.678813185E0
1.782630457E2,-9.917263663E-1,-8.235865812E0,6.313896552E0,1.042488832E1
1.782730997E2,-1.455372268E0,-7.823820711E0,2.905844570E0,8.471966219E0
1.782831537E2,-1.037971264E0,-7.982320601E0,-1.714970626E-1,8.051350058E0
1.782932077E2,-8.848778558E-1,-7.601856896E0,1.634516630E0,7.825783137E0
1.783032617E2,-1.063891240E0,-6.816574080E0,3.827852830E0,7.889867175E0
1.783133157E2,-2.406352605E0,-6.039911229E0,5.441473850E0,8.478248532E0
1.783233687E2,-4.422050393E0,-4.889465702E0,8.526524470E0,1.077789516E1
1.783334227E2,-5.907239075E0,-3.292730271E0,1.211927479E1,1.387855784E1
1.783434767E2,-6.525983834E0,-1.535773530E0,1.119239405E1,1.304671414E1
1.783535307E2,-7.256741365E0,4.937330425E-2,9.010269299E0,1.156925606E1
1.783635847E2,-6.486762466E0,1.306173252E0,7.697536640E0,1.015067713E1
1.783736387E2,-5.162742927E0,1.686621754E0,4.836489344E0,7.272567404E0
1.783836927E2,-4.141460640E0,2.347284617E0,2.751387445E0,5.498324670E0
1.783937467E2,-3.452813295E0,3.834980001E0,1.885575020E0,5.494031708E0
1.784038007E2,-3.135321472E0,5.240468211E0,1.602476227E0,6.313531330E0
1.784138547E2,-2.672493595E0,6.559976038E0,1.300162314E0,7.201800447E0
1.784239087E2,-2.702871927E0,7.913384852E0,4.269637600E-1,8.373140063E0
1.784339617E2,-3.414068767E0,9.080355195E0,-2.275970221E-1,9.703634186E0
1.784440157E2,-3.925046125E0,9.869643939E0,-2.772972587E-1,1.062510011E1
1.784540697E2,-4.225598565E0,1.037846631E1,-1.676010080E-1,1.120697712E1
1.784641237E2,-5.201721051E0,1.082415512E1,-2.955860337E-1,1.201281012E1
1.784741777E2,-6.098478110E0,1.109114132E1,-3.520864360E-1,1.266210156E1
1.784842317E2,-6.596378464E0,1.127614021E1,-2.342837517E-1,1.306592652E1
1.784942857E2,-7.844825664E0,1.296377295E1,7.092616453E0,1.673038872E1
1.785043397E2,-9.510877497E0,1.457392306E1,1.296908105E1,2.170375745E1
1.785143937E2,-7.006658290E0,1.331788266E1,5.568215758E0,1.604569368E1
1.785244477E2,-4.261889893E0,1.255614483E1,1.328405535E0,1.332610745E1
