"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.872764283E2,6.147912810E0,-5.085594764E0,-2.949709797E0,8.506520670E0
1.872864813E2,5.333888006E0,-5.225119854E0,-3.425145732E0,8.214856179E0
1.872965343E2,3.590607902E0,-5.513988680E0,-4.566011181E0,8.009057021E0
1.873065873E2,2.723966342E-1,-8.551147095E0,-6.624127010E0,1.082013749E1
1.873166393E2,-3.233169948E0,-1.207588611E1,-7.733299381E0,1.469980723E1
1.873266923E2,-6.364604191E0,-1.145913701E1,-5.687196071E0,1.428860408E1
1.873367453E2,-1.164545503E1,-6.474846425E0,-2.784221900E-1,1.332733199E1
1.873467983E2,-1.778702068E1,-5.245303273E-2,4.717588552E0,1.840207863E1
1.873568513E2,-2.369435156E1,4.394101871E0,8.064396797E0,2.541190514E1
1.873669043E2,-3.014545127E1,3.566404522E0,9.516586719E0,3.181246448E1
1.873769563E2,-3.248634196E1,8.143205278E-1,7.321132658E0,3.331102693E1
1.873870093E2,-3.014740191E1,6.803997742E-1,4.729999852E0,3.052378882E1
1.873970623E2,-2.538013424E1,1.425541821E0,3.275272239E0,2.563027100E1
1.874071153E2,-2.017444468E1,1.043559083E0,1.809010409E0,2.028225215E1
1.874171683E2,-1.569686562E1,5.779931742E-1,1.151788048E0,1.574967562E1
1.874272221E2,-1.237670197E1,6.191068478E-1,9.374080718E-1,1.242758137E1
1.874372741E2,-1.006604139E1,9.145158570E-1,6.205544722E-1,1.012653032E1
1.874473271E2,-8.375585030E0,1.284046218E0,3.389630914E-1,8.480217878E0
1.874573801E2,-6.746793408E0,1.745923922E0,3.023916628E-1,6.975594050E0
1.874674331E2,-4.923433932E0,2.197433051E0,4.387312084E-1,5.409380627E0
1.874774861E2,-2.801572343E0,2.615866820E0,6.119789823E-1,3.881505518E0
1.874875381E2,-5.121903634E-1,2.896365941E0,6.070526665E-1,3.003296118E0
1.874975911E2,1.654015925E0,3.078788252E0,4.528270547E-1,3.524167720E0
1.875076441E2,3.401124201E0,3.167533490E0,1.770770788E-1,4.651050476E0
1.875176971E2,4.632675287E0,3.249893862E0,-9.329758823E-2,5.659699185E0
1.875277501E2,5.378650780E0,3.398661646E0,-4.340019804E-1,6.377236307E0
1.875378031E2,5.695953446E0,3.609724204E0,-8.011188304E-1,6.790860466E0
1.875478551E2,5.728238847E0,3.986814065E0,-1.062815718E0,7.059531424E0
1.875579081E2,5.400968433E0,4.537970566E0,-1.185543950E0,7.153261587E0
1.875679611E2,4.817882919E0,5.317259109E0,-1.210965232E0,7.276790298E0
1.875780141E2,4.353956643E0,6.150916525E0,-1.047183552E0,7.608370781E0
1.875880671E2,4.405206318E0,7.141382816E0,-7.458205426E-1,8.423861319E0
1.875981201E2,5.075145789E0,8.086155456E0,-5.058945201E-1,9.560279500E0
1.876081721E2,5.609196553E0,8.521795242E0,-5.536431024E-1,1.021717186E1
1.876182251E2,5.845030548E0,8.241591990E0,-9.275600450E-1,1.014635837E1
1.876282781E2,5.902019851E0,7.540666369E0,-1.441765944E0,9.683706762E0
1.876383311E2,5.804067879E0,6.583847296E0,-2.070380364E0,9.017800397E0
1.876483841E2,6.169879045E0,5.340695334E0,-2.081477941E0,8.421578504E0
1.876584361E2,6.387339334E0,4.578857514E0,-1.573998094E0,8.015080156E0
1.876684891E2,6.562505543E0,4.000028188E0,-8.676257922E-1,7.734305335E0
1.876785421E2,7.185718160E0,3.928609126E0,3.475162522E-1,8.196906897E0
1.876885951E2,7.713144613E0,4.747229550E0,1.945437499E0,9.263558457E0
1.876986481E2,7.655151928E0,5.947016514E0,3.326988523E0,1.024876622E1
1.877087011E2,6.867451288E0,6.664692653E0,4.144319928E0,1.042858586E1
1.877187531E2,5.645852748E0,6.785818895E0,4.366202466E0,9.848183351E0
1.877288061E2,4.105747601E0,6.696715515E0,3.925478235E0,8.781374688E0
1.877388591E2,3.015727785E0,6.418179304E0,2.836067991E0,7.637468252E0
1.877489121E2,2.284010142E0,6.307270487E0,1.917301428E0,6.976704673E0
1.877589651E2,1.601298013E0,6.277602299E0,1.201895177E0,6.589157607E0
1.877690171E2,9.269427252E-1,6.067504824E0,6.362096612E-1,6.170786039E0
1.877790701E2,-1.124095050E0,5.673646318E0,3.008373450E-1,5.791748901E0
1.877891231E2,-5.162706090E0,4.207831800E0,-1.469089544E-1,6.661903997E0
1.877991761E2,-9.182777948E0,1.786330814E0,-5.961384000E-1,9.373887646E0
1.878092291E2,-1.037658350E1,-7.276579213E-1,-5.120601167E-1,1.041466163E1
1.878192821E2,-1.174685978E1,-4.233200530E0,-2.460784627E-1,1.248876519E1
1.878293341E2,-1.518010624E1,7.661682683E0,5.038110695E0,1.773469950E1
1.878393871E2,-2.521974277E1,1.368881365E1,5.708565305E0,2.925759325E1
1.878494401E2,-2.597085271E1,3.916670281E0,-7.158488846E-1,2.627428279E1
1.878594931E2,-2.204279848E1,2.964200367E0,-2.405250551E0,2.237088910E1
1.878695461E2,-1.933623229E1,2.348743351E0,-1.298669520E0,1.952160385E1
1.878795991E2,-1.771272947E1,4.030997381E-1,5.061349869E-2,1.771738797E1
1.878896511E2,-1.671944658E1,-1.101791430E0,1.085367186E0,1.679082666E1
1.878997041E2,-1.524799593E1,-2.061226840E0,2.639311523E0,1.561140612E1
1.879097571E2,-1.283315784E1,-2.752843986E0,3.780483366E0,1.365870216E1
1.879198101E2,-9.730511196E0,-3.495243323E0,3.854864042E0,1.103447103E1
1.879298631E2,-6.722266678E0,-4.508754660E0,3.278277124E0,8.732974223E0
1.879399151E2,-3.945961323E0,-5.515927616E0,2.451655662E0,7.211565969E0
1.879499681E2,-1.278466805E0,-6.192593724E0,1.750796115E0,6.561096055E0
1.879600211E2,1.245354608E0,-6.668190458E0,1.319023678E0,6.910535113E0
1.879700741E2,3.494136445E0,-6.991816303E0,1.091883908E0,7.892192038E0
1.879801271E2,5.347023776E0,-7.188696731E0,1.055650394E0,9.021220633E0
1.879901801E2,6.708723941E0,-7.503670451E0,1.133918957E0,1.012905817E1
1.880002321E2,7.836616758E0,-7.870717134E0,1.248364170E0,1.117672419E1
1.880102851E2,8.945995535E0,-8.000328856E0,1.253324363E0,1.206676924E1
1.880203381E2,9.647388933E0,-8.230794522E0,1.013554095E0,1.272184670E1
1.880303911E2,1.018166306E1,-8.545876415E0,7.513859224E-1,1.331400943E1
1.880404441E2,1.087724783E1,-8.645574365E0,7.197349441E-1,1.391324890E1
1.880504961E2,1.100809916E1,-8.507446175E0,8.526455911E-1,1.393850394E1
1.880605491E2,1.089855509E1,-8.366958632E0,1.080136267E0,1.378227826E1
1.880706021E2,1.061689822E1,-8.177349216E0,1.279870137E0,1.346200711E1
1.880806551E2,1.010903596E1,-8.012498081E0,1.530377719E0,1.298979559E1
1.880907081E2,9.608825376E0,-7.773862685E0,1.704106098E0,1.247663591E1
1.881007611E2,9.380146034E0,-7.465446618E0,1.534150343E0,1.208609325E1
1.881108131E2,9.514679942E0,-7.321791639E0,9.572546911E-1,1.204384090E1
1.881208661E2,1.001323284E1,-7.097933911E0,1.001616347E-1,1.227418145E1
1.881309191E2,1.060214686E1,-6.819166735E0,-8.081354892E-1,1.263169173E1
1.881409721E2,1.121109578E1,-6.504649683E0,-1.510065662E0,1.304911623E1
1.881510251E2,1.156821097E1,-6.173098522E0,-1.888131423E0,1.324747865E1
1.881610781E2,1.163823255E1,-5.826632284E0,-1.986185721E0,1.316598019E1
1.881711301E2,1.139885455E1,-5.196792433E0,-1.573935968E0,1.262607663E1
1.881811831E2,1.091199199E1,-4.382354815E0,-7.449622444E-1,1.178268100E1
1.881912361E2,1.029457279E1,-3.651753405E0,6.414636768E-2,1.092326172E1
1.882012891E2,8.893614423E0,-2.997837644E0,5.689258969E-1,9.402504173E0
1.882113421E2,7.294078175E0,-2.641895993E0,8.471878731E-1,7.803904033E0
1.882213951E2,6.224278032E0,-2.226238628E0,7.480998603E-1,6.652625711E0
1.882314471E2,5.287360541E0,-1.844869336E0,3.260980475E-1,5.609462033E0
1.882415001E2,3.902559780E0,-1.809291660E0,-3.673315159E-1,4.317226146E0
1.882515531E2,2.374291152E0,-1.797268762E0,-1.291863946E0,3.245973803E0
1.882616061E2,2.442855603E-1,-2.156981136E0,-2.548691375E0,3.347845693E0
1.882716591E2,-3.061574634E0,-4.463498966E0,-4.332592671E0,6.933067251E0
1.882817111E2,-6.271073298E0,-8.569633067E0,-5.967567723E0,1.218100307E1
1.882917641E2,-8.005549250E0,-1.138489608E1,-6.629111177E0,1.541589415E1
1.883018171E2,-9.684219375E0,-9.646053429E0,-4.287845099E0,1.432536447E1
1.883118701E2,-1.312828319E1,-3.977594175E0,-2.456403601E-1,1.371981830E1
1.883219231E2,-1.853576250E1,4.860185185E-1,3.755541483E0,1.891863624E1
1.883319761E2,-2.536018354E1,-2.657188216E-1,6.059452039E0,2.607539980E1
1.883420281E2,-2.990403611E1,-2.695876318E0,5.243359659E0,3.047969727E1
1.883520811E2,-3.037276997E1,-2.066135432E0,4.056902300E0,3.071209090E1
1.883621341E2,-2.799178609E1,-8.659945652E-2,3.118507218E0,2.816509676E1
1.883721871E2,-2.457737702E1,3.212378418E-1,1.723603638E0,2.463983491E1
1.883822401E2,-2.081333485E1,-2.771039352E-2,4.066621542E-1,2.081732571E1
1.883922921E2,-1.697644574E1,2.803351066E-1,-3.992513565E-1,1.698345369E1
1.884023451E2,-1.339969924E1,8.145247418E-1,-1.198259379E0,1.347780457E1
1.884123981E2,-1.026886376E1,1.364113750E0,-1.851697422E0,1.052326720E1
1.884224510E2,-7.431311157E0,1.864583516E0,-1.999965270E0,7.918391142E0
1.884325040E2,-4.741584941E0,2.380209850E0,-1.699716593E0,5.571091740E0
1.884425570E2,-2.076729271E0,2.882169486E0,-1.216756461E0,3.755023528E0
1.884526090E2,5.623460251E-1,3.313942800E0,-8.092242408E-1,3.457353584E0
1.884626620E2,2.981598172E0,3.630183612E0,-4.483995795E-1,4.719027749E0
1.884727150E2,5.023586211E0,3.870038152E0,-7.690261681E-2,6.341886764E0
1.884827680E2,6.626820238E0,4.189626202E0,3.546124332E-1,7.848150365E0
1.884928210E2,7.878336056E0,4.549561209E0,7.291344164E-1,9.126791507E0
1.885028740E2,9.255940064E0,4.956917428E0,1.024446289E0,1.054954724E1
1.885129260E2,1.040164935E1,5.539666142E0,1.378650659E0,1.186519649E1
1.885229790E2,1.101665949E1,6.185191734E0,1.823387543E0,1.276511360E1
1.885330320E2,1.118854658E1,6.893847374E0,2.414399543E0,1.336181243E1
1.885430850E2,1.080879916E1,7.672314091E0,2.973782199E0,1.358447361E1
1.885531380E2,9.864402494E0,8.283055181E0,3.275261130E0,1.329070258E1
1.885631900E2,8.756643981E0,8.475203458E0,3.221928091E0,1.260510643E1
1.885732430E2,7.617776526E0,8.248507492E0,2.978513766E0,1.161636515E1
1.885832960E2,6.473586935E0,7.840765357E0,2.627960324E0,1.050195718E1
1.885933490E2,5.655893587E0,7.294352410E0,2.258620362E0,9.502529941E0
1.886034020E2,5.523536598E0,6.763927504E0,2.124296955E0,8.987369436E0
1.886134550E2,5.856225042E0,6.502286239E0,2.127457960E0,9.005619104E0
1.886235070E2,6.452513570E0,6.655877391E0,2.272945456E0,9.544732383E0
1.886335600E2,6.938832343E0,6.968827389E0,2.087714435E0,1.005338257E1
1.886436130E2,7.008735221E0,7.021607866E0,1.384998397E0,1.001716362E1
1.886536660E2,6.818535821E0,7.027094893E0,2.946160537E-1,9.795881379E0
1.886637190E2,6.628360394E0,6.985186729E0,-1.072703213E0,9.689101473E0
1.886737710E2,6.129180086E0,6.819744440E0,-2.551022075E0,9.517535205E0
1.886838240E2,5.574133140E0,6.522532808E0,-3.899244409E0,9.424356819E0
1.886938770E2,5.171800849E0,6.235754362E0,-4.574815333E0,9.303821356E0
1.887039300E2,4.329283147E0,6.051107478E0,-4.269707036E0,8.578402674E0
1.887139830E2,2.740910988E0,5.756823546E0,-3.403762465E0,7.227669700E0
1.887240360E2,-8.583712578E-3,4.782561643E0,-2.568452041E0,5.428620030E0
1.887340880E2,-3.980914224E0,2.176563169E0,-2.076751344E0,4.989789719E0
1.887441410E2,-8.912824280E0,-2.368633386E0,-1.824468547E0,9.400933265E0
1.887541940E2,-1.243429353E1,-6.412816238E0,-9.661618278E-1,1.402388450E1
1.887642470E2,-1.305341076E1,-6.204357737E0,1.109053818E0,1.449536436E1
1.887743000E2,-1.405966044E1,-2.075152569E0,3.506092247E0,1.463806657E1
1.887843530E2,-1.672220997E1,1.164517290E0,3.805759125E0,1.718930509E1
1.887944050E2,-2.010200236E1,1.254698312E0,2.509129699E0,2.029681006E1
1.888044580E2,-2.447016247E1,-1.661730157E0,2.135546998E0,2.461931680E1
1.888145110E2,-2.626489749E1,-4.562602254E0,2.072160257E0,2.673866166E1
1.888245640E2,-2.524839179E1,-6.363173377E0,2.510647051E0,2.615864316E1
1.888346170E2,-2.251842972E1,-8.320679090E0,3.765674708E0,2.430007579E1
1.888446700E2,-1.837841626E1,-9.930109996E0,4.869586923E0,2.144961878E1
1.888547220E2,-1.405250345E1,-1.049411605E1,5.494469504E0,1.837902391E1
1.888647750E2,-1.067369690E1,-1.029548496E1,5.623209406E0,1.586017970E1
1.888748280E2,-8.154991218E0,-9.782516332E0,5.269227156E0,1.378282491E1
1.888848810E2,-5.800146736E0,-9.114893528E0,4.830363216E0,1.183450020E1
1.888949340E2,-3.456934120E0,-8.407593858E0,4.488002307E0,1.013805665E1
1.889049860E2,-1.246936280E0,-7.873392820E0,4.215766472E0,9.017641129E0
1.889150390E2,6.180045015E-1,-7.587518939E0,3.813167548E0,8.514259801E0
1.889250920E2,2.112018971E0,-7.336854651E0,3.281762649E0,8.310236241E0
1.889351450E2,3.193479048E0,-7.072622484E0,2.724519489E0,8.224554923E0
1.889451980E2,3.967731092E0,-6.798527818E0,2.137313295E0,8.156652416E0
1.889552510E2,4.694831189E0,-6.508718761E0,1.488214617E0,8.162085674E0
1.889653030E2,5.463355885E0,-6.119090130E0,8.448899174E-1,8.246536274E0
1.889753560E2,6.343643677E0,-5.564404542E0,2.814908087E-1,8.442964532E0
1.889854090E2,7.167564309E0,-5.047114238E0,-1.702511124E-1,8.767914558E0
1.889954620E2,7.764382594E0,-4.609622054E0,-4.426599526E-1,9.040475672E0
1.890055150E2,8.169575343E0,-4.199304805E0,-4.976207831E-1,9.199116728E0
1.890155680E2,8.528299100E0,-3.888722345E0,-4.257036120E-1,9.382711259E0
1.890256200E2,8.919278437E0,-3.612332062E0,-2.759283525E-1,9.626972900E0
1.890356730E2,9.067608849E0,-3.552371789E0,-1.547506553E-1,9.739857460E0
1.890457260E2,9.229935157E0,-3.665439983E0,-4.882015765E-1,9.943112896E0
1.890557790E2,9.461612366E0,-3.942698577E0,-1.155591661E0,1.031515258E1
1.890658320E2,9.814062645E0,-4.387823716E0,-2.065389766E0,1.094690173E1
1.890758840E2,1.067464415E1,-4.839590122E0,-3.009727957E0,1.210074885E1
1.890859370E2,1.159168169E1,-5.038194310E0,-3.796196004E0,1.319702961E1
1.890959900E2,1.249784575E1,-5.165460128E0,-4.259932246E0,1.417833381E1
1.891060430E2,1.381408089E1,-5.779831755E0,-4.487616391E0,1.563246580E1
1.891160960E2,1.421933387E1,-5.721462509E0,-4.490718924E0,1.597157304E1
1.891261490E2,1.448874901E1,-5.653631884E0,-3.826020312E0,1.601642384E1
1.891362010E2,1.483174317E1,-5.644059407E0,-3.226807008E0,1.619408211E1
1.891462540E2,1.489784126E1,-5.565465227E0,-2.503262018E0,1.609926701E1
1.891563070E2,1.446286104E1,-5.475527449E0,-1.612372055E0,1.554848848E1
1.891663600E2,1.325461813E1,-5.284179656E0,-8.052598286E-1,1.429181233E1
1.891764130E2,1.125571004E1,-5.078546530E0,-1.176950955E-1,1.234894714E1
1.891864660E2,9.008056127E0,-4.798274281E0,4.399398279E-1,1.021577497E1
1.891965180E2,6.424607148E0,-4.570516168E0,7.230982625E-1,7.917579564E0
1.892065710E2,2.897650282E0,-4.801174500E0,4.960801148E-1,5.629720172E0
1.892166240E2,-1.496980178E0,-6.328243865E0,-8.947877169E-1,6.564165227E0
1.892266770E2,-6.737278234E0,-9.599120752E0,-3.225736967E0,1.216303483E1
1.892367300E2,-9.141061572E0,-1.284846117E1,-5.163369749E0,1.659223759E1
1.892467820E2,-7.930552277E0,-1.245353438E1,-4.010305839E0,1.529923955E1
1.892568350E2,-8.005670287E0,-8.662595610E0,1.186866664E0,1.185495559E1
1.892668880E2,-1.191177231E1,-3.521647010E0,7.726826513E0,1.462860777E1
1.892769410E2,-1.860313411E1,-1.274759378E0,1.251652878E1,2.245807434E1
1.892869940E2,-2.551475118E1,-3.346701826E0,1.353441792E1,2.907547780E1
1.892970470E2,-2.878750093E1,-4.029134165E0,1.210466143E1,3.148772713E1
1.893070990E2,-2.650998236E1,-2.083888017E0,1.049077027E1,2.858632567E1
1.893171520E2,-2.080088028E1,-7.221222161E-1,7.897494459E0,2.226136788E1
1.893272050E2,-1.454119853E1,-5.459736751E-1,4.403634002E0,1.520317514E1
1.893372580E2,-9.661807582E0,-3.790120601E-1,1.347663925E0,9.762703209E0
1.893473110E2,-6.580947077E0,1.354935814E-1,-7.501176614E-1,6.624945241E0
1.893573630E2,-5.230326215E0,1.004273322E0,-1.627052659E0,5.568857834E0
1.893674160E2,-4.809754120E0,2.127795344E0,-1.573131829E0,5.489625804E0
1.893774690E2,-4.530012798E0,3.300043676E0,-1.215812135E0,5.734937084E0
1.893875220E2,-3.840039012E0,4.176831909E0,-1.047417587E0,5.769654063E0
1.893975750E2,-2.713517368E0,4.725141985E0,-1.011844150E0,5.542018754E0
1.894076280E2,-1.377569509E0,5.145016508E0,-9.630038197E-1,5.412602791E0
1.894176800E2,-9.618085027E-3,5.455097862E0,-9.055161881E-1,5.529750877E0
1.894277326E2,1.267112682E0,5.618847967E0,-7.974467790E-1,5.814890231E0
1.894377856E2,2.366122591E0,5.523745344E0,-6.822197932E-1,6.047786586E0
1.894478386E2,3.412508145E0,5.190883822E0,-4.856020506E-1,6.231075031E0
1.894578916E2,4.485255286E0,4.791882690E0,-2.008923496E-1,6.566583010E0
1.894679446E2,5.381958550E0,4.391916182E0,1.041475354E-1,6.947319792E0
1.894779966E2,6.137199542E0,4.149791168E0,5.091767085E-1,7.425984505E0
1.894880496E2,6.906685520E0,4.200067867E0,1.029550835E0,8.148794382E0
1.894981026E2,7.674361201E0,4.545237193E0,1.578680837E0,9.057992833E0
1.895081556E2,8.485284058E0,5.240934818E0,2.174916301E0,1.020772767E1
1.895182086E2,8.928732800E0,6.074210411E0,2.376140041E0,1.105732079E1
1.895282606E2,8.602709012E0,6.518987056E0,2.028410658E0,1.098263376E1
1.895383136E2,7.637650627E0,6.256968060E0,1.122542029E0,9.936974238E0
1.895483666E2,6.831845253E0,5.547167535E0,-5.550352514E-2,8.800469185E0
1.895584196E2,6.630795175E0,4.851190121E0,-1.131840856E0,8.293524821E0
1.895684726E2,6.773764860E0,4.120554797E0,-2.014926686E0,8.180635169E0
1.895785256E2,7.197120815E0,3.326633012E0,-2.444082495E0,8.296901498E0
1.895885776E2,8.057142157E0,2.891408964E0,-2.138868655E0,8.823408902E0
1.895986306E2,8.565575100E0,2.895693511E0,-1.696708639E0,9.199616182E0
1.896086836E2,8.768605045E0,3.004636787E0,-1.300190381E0,9.359848913E0
1.896187366E2,8.634612590E0,3.173956657E0,-9.728293347E-1,9.250780094E0
1.896287896E2,7.611512988E0,3.043911072E0,-1.109882222E0,8.272385577E0
1.896388416E2,6.513367882E0,2.530371464E0,-9.741057819E-1,7.055184121E0
1.896488946E2,4.278916401E0,2.159003980E0,-9.268287045E-1,4.881540249E0
1.896589476E2,1.931462799E0,1.323036329E0,-1.195586032E0,2.628763898E0
1.896690006E2,1.688664186E-1,-8.738751501E-2,-1.616777201E0,1.627919213E0
1.896790536E2,-2.227548258E0,-2.595262109E0,-2.488610650E0,4.229720986E0
1.896891066E2,-5.479712301E0,-6.100522297E0,-3.464631395E0,8.902094692E0
1.896991586E2,-8.407187476E0,-9.477485218E0,-3.942019715E0,1.326812145E1
1.897092116E2,-9.917737287E0,-1.109804922E1,-3.850540611E0,1.537383727E1
1.897192646E2,-9.607246628E0,-8.861211492E0,-2.823666047E0,1.337136294E1
1.897293176E2,-1.044246291E1,-4.952086458E0,-1.151347898E0,1.161437876E1
1.897393706E2,-1.399116382E1,-3.548683658E0,2.847167176E-1,1.443699707E1
1.897494236E2,-1.870936399E1,-5.033417720E0,7.018717003E-1,1.938732108E1
1.897594756E2,-2.095106251E1,-5.385983773E0,-3.026080281E-3,2.163228723E1
1.897695286E2,-2.030310214E1,-4.309397059E0,-1.095339612E0,2.078428802E1
1.897795816E2,-1.784733939E1,-3.931209383E0,-2.212922033E0,1.840866520E1
1.897896346E2,-1.446984496E1,-4.747528051E0,-3.381562926E0,1.559969242E1
1.897996876E2,-1.095525086E1,-5.805862974E0,-3.996867183E0,1.302691497E1
1.898097396E2,-7.690852688E0,-6.584960606E0,-3.895993357E0,1.084848770E1
1.898197926E2,-5.555879887E0,-6.882375137E0,-3.440704004E0,9.490697176E0
1.898298456E2,-4.712952295E0,-6.842459119E0,-2.672936522E0,8.727872351E0
1.898398986E2,-4.335050256E0,-6.355887746E0,-1.710598846E0,7.881377936E0
1.898499516E2,-3.920754561E0,-5.477217879E0,-8.121345462E-1,6.784673504E0
1.898600046E2,-3.334420334E0,-4.575307961E0,-3.720559931E-1,5.673643236E0
1.898700566E2,-2.719740559E0,-3.936948133E0,-5.081734724E-1,4.811942393E0
1.898801096E2,-2.118095983E0,-3.466044082E0,-9.300664540E-1,4.167111203E0
1.898901626E2,-1.397672237E0,-3.019910591E0,-1.411581739E0,3.614679884E0
1.899002156E2,-5.450066918E-1,-2.572467908E0,-1.794245166E0,3.183384857E0
1.899102686E2,5.799385428E-1,-2.262520894E0,-1.917178782E0,3.021738571E0
1.899203216E2,1.521572982E0,-1.562474256E0,-1.932886158E0,2.914199554E0
1.899303736E2,2.554505262E0,-1.068670827E0,-1.895465147E0,3.355643395E0
1.899404266E2,3.683653475E0,-5.084396669E-1,-1.521482935E0,4.017800909E0
1.899504796E2,4.870428337E0,3.824038106E-1,-1.107295999E0,5.009332220E0
1.899605326E2,6.094477445E0,1.118593697E0,-7.869755852E-1,6.246057778E0
1.899705856E2,7.265563644E0,1.744945098E0,-5.856103420E-1,7.495077580E0
1.899806376E2,8.359620377E0,2.311367071E0,-4.836540507E-1,8.686748058E0
1.899906906E2,9.110936717E0,2.681124378E0,-3.897058135E-1,9.505233633E0
1.900007436E2,9.346380118E0,2.836507117E0,-3.193323804E-1,9.772541487E0
1.900107966E2,9.249699331E0,2.806606210E0,-4.148231131E-1,9.675022189E0
1.900208496E2,9.106909155E0,2.582669545E0,-5.023951077E-1,9.479365864E0
1.900309026E2,8.810996774E0,2.083811565E0,-6.691647148E-1,9.078750806E0
1.900409546E2,8.329206085E0,1.273996609E0,-9.427774237E-1,8.478653822E0
1.900510076E2,8.289725685E0,5.042957452E-1,-1.118211143E0,8.379991783E0
1.900610606E2,8.512588801E0,1.326623596E-1,-1.102817178E0,8.584752362E0
1.900711136E2,8.908473367E0,1.961887032E-1,-7.927042486E-1,8.945824041E0
1.900811666E2,8.541712028E0,8.569654410E-1,-1.056722846E0,8.649387106E0
1.900912186E2,7.950133433E0,1.424534199E0,-1.615233682E0,8.236680104E0
1.901012716E2,6.880229208E0,2.357742216E0,-1.943138081E0,7.528099888E0
1.901113246E2,4.881871338E0,3.464545441E0,-2.609704732E0,6.530413590E0
1.901213776E2,3.014410408E0,4.071565655E0,-2.675228046E0,5.728975658E0
1.901314306E2,1.425266417E0,4.837004191E0,-2.270650278E0,5.530266412E0
1.901414836E2,-6.708919823E-2,5.391735680E0,-1.967492611E0,5.739890397E0
1.901515356E2,-1.102236988E0,5.310528964E0,-1.615626615E0,5.659230832E0
1.901615886E2,-1.413001297E0,4.672984822E0,-1.508081263E0,5.109566411E0
1.901716416E2,-2.117918227E0,2.602833376E0,-1.771348639E0,3.794469028E0
1.901816946E2,-2.939697025E0,-6.479416609E-1,-1.571395352E0,3.395722360E0
1.901917476E2,-3.502938843E0,-2.810595181E0,-9.204529005E-1,4.584458458E0
1.902018006E2,-4.540864061E0,-3.846964746E0,-6.261752544E-1,5.984202505E0
1.902118526E2,-6.093351856E0,-3.901225738E0,1.155338915E-1,7.236148643E0
1.902219056E2,-7.742315202E0,-3.151846288E0,5.314212710E-1,8.376155937E0
1.902319586E2,-7.411697257E0,-1.931925899E0,1.232138439E-1,7.660337823E0
1.902420116E2,-7.436128678E0,-9.206544102E-1,-2.770896826E-1,7.498025937E0
1.902520646E2,-9.500388177E0,-1.937162080E0,-1.123539564E0,9.760753741E0
1.902621166E2,-1.068678414E1,-3.524639615E0,-2.155258108E0,1.145755546E1
1.902721696E2,-1.027187858E1,-3.964462791E0,-2.600494198E0,1.131331184E1
1.902822226E2,-1.016102707E1,-3.212921917E0,-2.092325549E0,1.086034827E1
1.902922756E2,-1.079574700E1,-1.919944662E0,-1.158848560E0,1.102620836E1
1.903023286E2,-1.136200072E1,-7.284347239E-1,-4.240061653E-1,1.139321986E1
1.903123816E2,-1.148212592E1,1.833490216E-1,-1.350321630E-1,1.148438358E1
1.903224336E2,-1.085374203E1,4.769552612E-1,-4.598589528E-1,1.087394466E1
1.903324866E2,-9.677522559E0,3.423800946E-1,-9.796441915E-1,9.733004148E0
1.903425396E2,-8.039556071E0,1.567235607E-1,-1.290406235E0,8.143965394E0
1.903525926E2,-6.166400537E0,1.253761442E-1,-1.103481349E0,6.265611370E0
1.903626456E2,-4.322865828E0,3.130735574E-1,-4.627696967E-1,4.358823214E0
1.903726976E2,-2.650575015E0,7.132438769E-1,3.308764652E-1,2.764732170E0
1.903827506E2,-1.243922040E0,1.293750404E0,1.122097641E0,2.116656624E0
1.903928036E2,-9.869164467E-2,1.810046243E0,1.732396681E0,2.507430100E0
1.904028566E2,9.506338888E-1,2.220588025E0,1.923460154E0,3.087784794E0
1.904129096E2,2.058896433E0,2.468821918E0,1.580085923E0,3.582011684E0
1.904229626E2,3.169240000E0,2.481908571E0,7.163130073E-1,4.088649735E0
1.904330145E2,4.319920585E0,2.348458153E0,-5.260985506E-1,4.945073229E0
1.904430675E2,5.513102242E0,2.373723826E0,-2.038713598E0,6.339180883E0
1.904531205E2,6.777769618E0,2.528252433E0,-3.291480721E0,7.947582444E0
1.904631735E2,7.709081383E0,2.855625466E0,-4.375460948E0,9.312850856E0
1.904732265E2,8.616522474E0,3.185497014E0,-5.033521215E0,1.047512227E1
1.904832785E2,9.293295586E0,3.529241081E0,-4.953947627E0,1.110686646E1
1.904933315E2,1.038053856E1,3.961328976E0,-4.164253086E0,1.186544191E1
1.905033845E2,1.122642250E1,4.628763499E0,-3.226286606E0,1.256451109E1
1.905134375E2,1.134022569E1,5.339358076E0,-2.272657773E0,1.273869839E1
1.905234905E2,1.108325927E1,5.661215138E0,-1.484553090E0,1.253363039E1
1.905335435E2,1.039230783E1,5.418226490E0,-1.201493035E0,1.178137623E1
1.905435955E2,9.443594171E0,4.796325404E0,-1.365317253E0,1.067943348E1
1.905536485E2,8.583691528E0,4.058022627E0,-1.746359248E0,9.653863398E0
1.905637015E2,8.103788320E0,3.456035403E0,-2.002524011E0,9.034692483E0
1.905737545E2,8.108891770E0,3.026836618E0,-2.051920704E0,8.895293375E0
1.905838075E2,8.384575124E0,2.764258336E0,-1.960902945E0,9.043636686E0
1.905938605E2,8.786035595E0,2.600992673E0,-1.729751401E0,9.324785481E0
