"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.223373667E2,-3.820978843E0,1.433094084E0,1.463392017E0,4.335337838E0
1.223474197E2,-4.433685182E0,1.236106067E0,9.714659102E-1,4.704175647E0
1.223574738E2,-4.991144689E0,7.589691764E-1,4.028847798E-1,5.064570630E0
1.223675268E2,-5.495885700E0,2.090093082E-1,-2.385253950E-1,5.505028509E0
1.223775808E2,-5.993824645E0,-4.073994881E-1,-8.584004939E-1,6.068670334E0
1.223876337E2,-6.435417480E0,-9.740771306E-1,-1.494241927E0,6.678037387E0
1.223976877E2,-6.881203355E0,-1.254053510E0,-2.241514918E0,7.344930152E0
1.224077408E2,-7.569362165E0,-1.435094417E0,-3.039110216E0,8.281964167E0
1.224177948E2,-8.511431637E0,-1.588420690E0,-3.601842742E0,9.377676681E0
1.224278478E2,-9.325287457E0,-1.396502209E0,-3.720419598E0,1.013670196E1
1.224379017E2,-9.945253115E0,-8.681975037E-1,-3.419602572E0,1.055251194E1
1.224479558E2,-1.032984203E1,-1.837955296E-2,-2.897317575E0,1.072848653E1
1.224580088E2,-1.031581456E1,1.137181118E0,-2.408934735E0,1.065420938E1
1.224680628E2,-1.007505896E1,2.281739084E0,-2.036415642E0,1.052901396E1
1.224781158E2,-9.702541040E0,3.151857398E0,-1.842038991E0,1.036661060E1
1.224881697E2,-9.087603403E0,3.695321009E0,-1.804695164E0,9.974811157E0
1.224982228E2,-8.219241593E0,3.921028211E0,-1.882369577E0,9.299124143E0
1.225082768E2,-7.271313211E0,3.879824637E0,-1.874040803E0,8.452044957E0
1.225183298E2,-6.335171061E0,3.546742090E0,-1.935114970E0,7.513883269E0
1.225283838E2,-5.499926126E0,2.977535527E0,-2.100674204E0,6.597555404E0
1.225384367E2,-4.782518666E0,2.357083381E0,-2.094733433E0,5.728545628E0
1.225484908E2,-4.101981994E0,1.789292428E0,-1.885681440E0,4.856296754E0
1.225585438E2,-3.499356254E0,1.278531125E0,-1.565353425E0,4.041097298E0
1.225685978E2,-3.020182486E0,8.826418805E-1,-1.075459664E0,3.325232688E0
1.225786507E2,-2.591269630E0,5.599059820E-1,-5.943928965E-1,2.716887175E0
1.225887047E2,-2.281584425E0,3.245257312E-1,-1.043108189E-1,2.306908144E0
1.225987578E2,-2.002407652E0,1.137990957E-1,3.511673268E-1,2.036149584E0
1.226088118E2,-1.918736042E0,-1.289141482E-1,8.688050294E-1,2.110210661E0
1.226188648E2,-1.788079131E0,-4.439211971E-1,1.188674550E0,2.192541948E0
1.226289187E2,-1.532110834E0,-6.015697324E-1,1.487757365E0,2.218709473E0
1.226389727E2,-1.277437111E0,-6.646869171E-1,1.768666814E0,2.280753509E0
1.226490258E2,-1.055974987E0,-6.838388872E-1,2.001106646E0,2.363714578E0
1.226590798E2,-9.029048216E-1,-6.131366944E-1,2.242382498E0,2.493883115E0
1.226691336E2,-8.467908472E-1,-4.892172378E-1,2.524586813E0,2.707383760E0
1.226791876E2,-8.717982191E-1,-4.050500768E-1,2.724287939E0,2.888917180E0
1.226892406E2,-8.615895653E-1,-4.070767218E-1,2.899934789E0,3.052485842E0
1.226992946E2,-8.152053577E-1,-4.660435528E-1,2.992507907E0,3.136376881E0
1.227093476E2,-7.897167599E-1,-5.796754181E-1,3.001267036E0,3.157099931E0
1.227194016E2,-7.303406239E-1,-7.399902838E-1,2.958139143E0,3.135533485E0
1.227294546E2,-5.884164208E-1,-9.140952229E-1,2.815997131E0,3.018549950E0
1.227395086E2,-3.522625834E-1,-1.155329706E0,2.639869055E0,2.903064637E0
1.227495616E2,-2.860399425E-2,-1.446712250E0,2.390898121E0,2.794671420E0
1.227596156E2,2.177906567E-1,-1.650476605E0,2.244246883E0,2.794306688E0
1.227696686E2,4.114592099E-1,-1.833414348E0,2.165517633E0,2.867084490E0
1.227797226E2,5.542967480E-1,-2.047824145E0,2.145470161E0,3.017262141E0
1.227897766E2,7.489967501E-1,-2.270781401E0,2.208255955E0,3.254817763E0
1.227998296E2,1.013211960E0,-2.441303167E0,2.290208337E0,3.497372421E0
1.228098836E2,1.365137744E0,-2.511645171E0,2.426531346E0,3.749668905E0
1.228199366E2,1.744581694E0,-2.577145096E0,2.542694471E0,4.018773109E0
1.228299906E2,2.242872641E0,-2.618587237E0,2.644231371E0,4.345047335E0
1.228400436E2,2.706731674E0,-2.644977475E0,2.710482955E0,4.654999468E0
1.228500976E2,3.024766411E0,-2.734094889E0,2.704386356E0,4.892667194E0
1.228601506E2,3.435744980E0,-2.790307097E0,2.516846562E0,5.091627822E0
1.228702046E2,3.791354510E0,-2.948018197E0,2.227181053E0,5.293913085E0
1.228802576E2,3.963727503E0,-3.331890829E0,1.877998344E0,5.508131262E0
1.228903116E2,4.246808170E0,-3.794863424E0,1.431788986E0,5.872511195E0
1.229003646E2,4.643727109E0,-4.289860049E0,1.045782706E0,6.407867209E0
1.229104186E2,4.932698261E0,-4.918420529E0,7.274592622E-1,7.003682575E0
1.229204716E2,5.049113401E0,-5.630841776E0,2.526862550E-1,7.567283237E0
1.229305256E2,5.136854964E0,-6.302942963E0,-4.278020315E-1,8.142320523E0
1.229405786E2,5.279693087E0,-6.995335742E0,-1.301774976E0,8.860276481E0
1.229506326E2,5.622790160E0,-7.690679610E0,-2.253138013E0,9.789737124E0
1.229606856E2,6.191633027E0,-8.146240275E0,-3.093719702E0,1.068965162E1
1.229707396E2,6.942371662E0,-8.282717212E0,-3.729069968E0,1.143266773E1
1.229807936E2,7.712493818E0,-8.038174959E0,-3.942508543E0,1.181686046E1
1.229908466E2,8.107225898E0,-7.404740825E0,-3.478284059E0,1.151762816E1
1.230009006E2,7.805720655E0,-6.560298804E0,-2.444312729E0,1.048529733E1
1.230109536E2,7.046161494E0,-5.592372944E0,-1.314796726E0,9.091298993E0
1.230210076E2,6.332767856E0,-4.447020342E0,-2.787449563E-1,7.743231715E0
1.230310606E2,5.489794655E0,-3.318491349E0,7.675172210E-1,6.460596944E0
1.230411146E2,4.707437201E0,-2.391298363E0,1.632825615E0,5.526698142E0
1.230511676E2,3.954728054E0,-1.744243140E0,1.995557638E0,4.760725617E0
1.230612216E2,3.146439368E0,-1.304710279E0,1.716629080E0,3.814336771E0
1.230712746E2,2.440046600E0,-1.045876261E0,8.416634238E-1,2.784974306E0
1.230813286E2,1.968915970E0,-8.511090159E-1,-3.678331339E-1,2.176308312E0
1.230913816E2,1.711289987E0,-6.693559188E-1,-1.609110478E0,2.442496120E0
1.231014356E2,1.587748845E0,-5.294484204E-1,-2.724838747E0,3.197813037E0
1.231114886E2,1.538968449E0,-4.734858888E-1,-3.686748991E0,4.023025093E0
1.231215426E2,1.386326884E0,-4.807276654E-1,-4.327521966E0,4.569512849E0
1.231315956E2,1.106762733E0,-5.498060864E-1,-4.512997985E0,4.679141085E0
1.231416496E2,7.001760077E-1,-6.762585568E-1,-4.303909739E0,4.412619531E0
1.231517036E2,2.976022267E-1,-8.736716670E-1,-3.843731529E0,3.952991441E0
1.231617566E2,5.336636782E-2,-1.063388672E0,-3.167165408E0,3.341344065E0
1.231718106E2,-3.900209785E-2,-1.170573397E0,-2.306153548E0,2.586524198E0
1.231818636E2,-6.311075270E-2,-1.258740638E0,-1.343894809E0,1.842407181E0
1.231919176E2,-3.003714681E-2,-1.368733197E0,-4.076830781E-1,1.428474111E0
1.232019706E2,1.433327973E-1,-1.371470279E0,3.732885861E-1,1.428572499E0
1.232120246E2,2.853043628E-1,-1.298991117E0,1.057784700E0,1.699318973E0
1.232220776E2,4.219298190E-1,-1.257944832E0,1.633218548E0,2.104246373E0
1.232321316E2,6.366846013E-1,-1.210545548E0,2.153831241E0,2.551426429E0
1.232421846E2,8.400794131E-1,-1.202679874E0,2.646090785E0,3.025552634E0
1.232522386E2,1.011364240E0,-1.214816939E0,3.025440595E0,3.413492144E0
1.232622916E2,1.115647577E0,-1.206689894E0,3.275099162E0,3.664293184E0
1.232723456E2,1.146517367E0,-1.179295689E0,3.398377179E0,3.775474519E0
1.232823986E2,1.034083012E0,-1.189287411E0,3.356203551E0,3.707807236E0
1.232924526E2,7.181860167E-1,-1.184901415E0,3.042641934E0,3.343269725E0
1.233025056E2,2.441165757E-1,-1.061565510E0,2.567423515E0,2.788938461E0
1.233125596E2,-2.760949981E-1,-8.492425847E-1,2.029175620E0,2.216978826E0
1.233226136E2,-8.518410873E-1,-6.572948670E-1,1.491322850E0,1.838943616E0
1.233326666E2,-1.437697305E0,-4.338715875E-1,1.138398947E0,1.884454897E0
1.233427206E2,-2.020170908E0,-7.469057858E-2,1.014469623E0,2.261817366E0
1.233527736E2,-2.758022573E0,3.064660209E-1,9.337746850E-1,2.927890895E0
1.233628276E2,-3.619441984E0,6.688922346E-1,8.666837326E-1,3.781390986E0
1.233728806E2,-4.493310117E0,1.104074183E0,6.953193835E-1,4.678919176E0
1.233829346E2,-5.313785863E0,1.497494733E0,4.283554704E-1,5.537354881E0
1.233929876E2,-6.230071453E0,1.589864953E0,5.130584557E-2,6.429937260E0
1.234030416E2,-7.279651340E0,1.460567812E0,-4.255018099E-1,7.436910229E0
1.234130946E2,-8.319295054E0,1.315462139E0,-8.396508121E-1,8.464403365E0
1.234231486E2,-9.220581951E0,1.204891291E0,-1.138627135E0,9.368423896E0
1.234332016E2,-1.013710260E1,9.500561839E-1,-1.440258093E0,1.028288866E1
1.234432556E2,-1.113302142E1,4.132812023E-1,-1.852981471E0,1.129373754E1
1.234533086E2,-1.214095978E1,-3.994940525E-1,-2.319392813E0,1.236697549E1
1.234633626E2,-1.281202717E1,-1.152421301E0,-2.881063485E0,1.318243688E1
1.234734156E2,-1.283944945E1,-1.328294438E0,-3.134071337E0,1.328300536E1
1.234834696E2,-1.229306457E1,-8.165075326E-1,-2.975343990E0,1.267433599E1
1.234935226E2,-1.146428256E1,2.960766882E-1,-2.494543819E0,1.173627645E1
1.235035766E2,-1.047406945E1,1.575867303E0,-1.820955101E0,1.074734228E1
1.235136296E2,-9.419917041E0,2.666316889E0,-1.247745534E0,9.869192051E0
1.235236836E2,-8.399499557E0,3.258101891E0,-8.839411318E-1,9.052523000E0
1.235337376E2,-7.246812208E0,3.424938156E0,-7.087831092E-1,8.046667760E0
1.235437906E2,-6.024210286E0,3.431299342E0,-5.623594737E-1,6.955657619E0
1.235538446E2,-4.846466448E0,3.228686303E0,-5.682393972E-1,5.851115132E0
1.235638976E2,-3.879990698E0,2.903628475E0,-7.093035114E-1,4.897805387E0
1.235739516E2,-3.168405310E0,2.489181338E0,-8.738172626E-1,4.122908264E0
1.235840046E2,-2.604713841E0,1.958178143E0,-9.982694006E-1,3.408157512E0
1.235940586E2,-2.111355605E0,1.440723531E0,-1.009123002E0,2.748060410E0
1.236041116E2,-1.683776791E0,9.713710392E-1,-8.388988602E-1,2.117171999E0
1.236141656E2,-1.356501991E0,4.608284211E-1,-6.594700313E-1,1.577137029E0
1.236242186E2,-1.019600920E0,-6.485439241E-2,-4.908690397E-1,1.133465722E0
1.236342726E2,-7.022166860E-1,-6.508360326E-1,-3.132774425E-1,1.007391965E0
1.236443256E2,-4.343779564E-1,-1.263395022E0,-1.930726854E-1,1.349862309E0
1.236543796E2,-1.807877219E-1,-1.753275919E0,3.773902617E-2,1.762976143E0
1.236644326E2,7.275631964E-2,-2.094876689E0,1.656106889E-1,2.102671806E0
1.236744864E2,2.564471841E-1,-2.273841249E0,5.943519294E-1,2.364185568E0
1.236845394E2,2.781684208E-1,-2.380381612E0,9.871678770E-1,2.591928761E0
1.236945934E2,2.512121719E-1,-2.289369115E0,1.546189760E0,2.773990136E0
1.237046464E2,2.118504703E-1,-2.039602960E0,2.082171421E0,2.922378942E0
1.237147004E2,9.587153256E-2,-1.788545154E0,2.415550129E0,3.007152730E0
1.237247544E2,-1.615076977E-1,-1.611765114E0,2.635644150E0,3.093621115E0
1.237348074E2,-3.271517158E-1,-1.396378832E0,2.757951821E0,3.108568857E0
1.237448614E2,-4.929951239E-1,-1.211568226E0,2.742344726E0,3.038321305E0
1.237549144E2,-7.195922720E-1,-1.098353852E0,2.725517024E0,3.025332588E0
1.237649684E2,-8.217676878E-1,-1.055101998E0,2.652658378E0,2.970713522E0
1.237750214E2,-8.315530032E-1,-1.100260044E0,2.537512668E0,2.888082946E0
1.237850754E2,-6.985335249E-1,-1.239534289E0,2.437413891E0,2.822300625E0
1.237951284E2,-4.605921936E-1,-1.357555075E0,2.332655468E0,2.737952242E0
1.238051824E2,-1.870951134E-1,-1.519632291E0,2.238445129E0,2.711996217E0
1.238152354E2,1.187294680E-1,-1.703939452E0,2.202667186E0,2.787337274E0
1.238252894E2,4.939645922E-1,-1.896274256E0,2.161598975E0,2.917596133E0
1.238353424E2,9.035860223E-1,-2.017784659E0,2.165139756E0,3.094471327E0
1.238453964E2,1.297117669E0,-2.059227970E0,2.245285202E0,3.311229336E0
1.238554494E2,1.741552836E0,-2.146840310E0,2.270937814E0,3.577581328E0
1.238655034E2,2.159541632E0,-2.325873283E0,2.233167579E0,3.880765907E0
1.238755564E2,2.491397433E0,-2.641474993E0,2.141639943E0,4.215575044E0
1.238856104E2,2.857007455E0,-3.016596681E0,1.991841148E0,4.607578355E0
1.238956634E2,3.308603123E0,-3.413540179E0,1.832621612E0,5.094861445E0
1.239057174E2,3.748889106E0,-3.797161964E0,1.733885236E0,5.610611956E0
1.239157704E2,4.050910658E0,-4.262927774E0,1.593159128E0,6.092666606E0
1.239258244E2,4.273401307E0,-4.794526216E0,1.402789135E0,6.573983398E0
1.239358784E2,4.496625196E0,-5.348301977E0,1.206755529E0,7.090855456E0
1.239459314E2,4.830479575E0,-5.886794870E0,8.785430554E-1,7.665489200E0
1.239559854E2,5.257029864E0,-6.394596899E0,3.394006093E-1,8.285072436E0
1.239660384E2,5.772920346E0,-6.925828135E0,-3.688306689E-1,9.023842903E0
1.239760924E2,6.035435185E0,-7.516476438E0,-1.157409561E0,9.708938810E0
1.239861454E2,6.183121235E0,-8.049106328E0,-1.909752088E0,1.032793561E1
1.239961994E2,6.768052130E0,-8.183661870E0,-2.658511441E0,1.094744419E1
1.240062524E2,7.577420797E0,-8.339117115E0,-3.591405462E0,1.182608868E1
1.240163064E2,8.464282613E0,-8.089733952E0,-4.241334007E0,1.245298317E1
1.240263594E2,9.454993903E0,-7.454157983E0,-4.287910588E0,1.278074951E1
1.240364134E2,9.966822324E0,-6.624956145E0,-3.793962368E0,1.255474976E1
1.240464664E2,9.642803546E0,-5.470525741E0,-3.033419706E0,1.149399614E1
1.240565204E2,8.734745573E0,-4.315345139E0,-2.064351300E0,9.958892016E0
1.240665734E2,7.494547625E0,-3.258838932E0,-9.490896392E-1,8.227335318E0
1.240766274E2,6.046623248E0,-2.333515593E0,8.680546124E-2,6.481857983E0
1.240866804E2,4.587243590E0,-1.579284416E0,8.401150811E-1,4.923691336E0
1.240967344E2,3.304746884E0,-1.074739872E0,1.169496925E0,3.666625263E0
1.241067874E2,2.307671485E0,-8.818782341E-1,9.752442348E-1,2.655966532E0
1.241168414E2,1.547803591E0,-9.117820644E-1,4.097260952E-2,1.796864281E0
1.241268944E2,1.008990855E0,-1.085868877E0,-1.623548423E0,2.198427448E0
1.241369484E2,6.559377283E-1,-1.421430058E0,-3.431426811E0,3.771658478E0
1.241470024E2,4.138700169E-1,-1.789266116E0,-4.863994646E0,5.199154310E0
1.241570554E2,2.430786949E-1,-2.092920211E0,-5.681006209E0,6.059144643E0
1.241671094E2,1.796317273E-1,-2.264616097E0,-5.759757679E0,6.191571863E0
1.241771624E2,8.043663740E-2,-2.402477070E0,-5.133143152E0,5.668114743E0
1.241872164E2,-3.761747718E-2,-2.549383101E0,-4.061128668E0,4.795157487E0
1.241972694E2,-1.174413264E-2,-2.547519593E0,-2.828222197E0,3.806420208E0
1.242073234E2,2.244085354E-1,-2.459109693E0,-1.763542606E0,3.034412990E0
1.242173764E2,6.396134716E-1,-2.365581724E0,-1.038267791E0,2.661406074E0
1.242274304E2,1.096409653E0,-2.242321249E0,-4.461027932E-1,2.535572206E0
1.242374834E2,1.391742575E0,-2.090856729E0,8.189040139E-2,2.513033086E0
1.242475374E2,1.450700051E0,-1.922675019E0,7.008192015E-1,2.508457179E0
1.242575904E2,1.391384141E0,-1.753022735E0,1.368818128E0,2.623490347E0
1.242676444E2,1.268944615E0,-1.532785018E0,1.920781106E0,2.765691668E0
1.242776974E2,1.071698150E0,-1.380623510E0,2.356230126E0,2.933680045E0
1.242877514E2,1.028193696E0,-1.202797987E0,2.719294417E0,3.146182989E0
1.242978044E2,9.654267597E-1,-9.783110994E-1,2.884569476E0,3.195290675E0
1.243078584E2,7.680984342E-1,-8.039412814E-1,2.931561209E0,3.135338564E0
1.243179114E2,5.046094483E-1,-6.717047453E-1,2.967208174E0,3.083851863E0
1.243279654E2,2.893412805E-1,-5.873323470E-1,2.956228273E0,3.027864473E0
1.243380194E2,2.604437560E-1,-5.540640289E-1,2.871061530E0,2.935611045E0
1.243480724E2,3.418831909E-1,-5.853992575E-1,2.696925309E0,2.780824073E0
1.243581254E2,4.310655087E-1,-7.139701742E-1,2.554509355E0,2.687208389E0
1.243681794E2,6.158591580E-1,-7.877064872E-1,2.408566507E0,2.607864381E0
1.243782334E2,8.113578898E-1,-7.581131440E-1,2.168542836E0,2.436311802E0
1.243882864E2,8.788218945E-1,-7.132538903E-1,1.863426791E0,2.180233574E0
1.243983404E2,8.256402987E-1,-6.591168594E-1,1.506081369E0,1.839673348E0
1.244083934E2,5.967960656E-1,-6.303269237E-1,1.072453026E0,1.379722098E0
1.244184474E2,2.063271904E-1,-6.172630745E-1,6.175981200E-1,8.972246377E-1
1.244285004E2,-2.664529395E-1,-4.082713079E-1,2.453221985E-1,5.457706578E-1
1.244385544E2,-8.919684818E-1,-1.636933869E-1,-2.612769842E-2,9.072408468E-1
1.244486074E2,-1.752966894E0,-2.380343020E-1,-4.971349525E-1,1.837578956E0
1.244586614E2,-2.628237189E0,-5.066811168E-1,-1.042159771E0,2.872360260E0
1.244687144E2,-3.322185620E0,-8.746399659E-1,-1.516457838E0,3.755203954E0
1.244787684E2,-3.946310402E0,-1.265025226E0,-1.958290409E0,4.583509129E0
1.244888214E2,-5.037844647E0,-1.922006097E0,-2.282707967E0,5.855317394E0
1.244988754E2,-6.640650072E0,-3.129027529E0,-2.436881502E0,7.734819850E0
1.245089284E2,-8.316533414E0,-4.369138938E0,-2.493821688E0,9.719735063E0
1.245189824E2,-9.731644387E0,-5.087864653E0,-2.268136706E0,1.121319372E1
1.245290354E2,-1.045760837E1,-5.013274646E0,-2.001508350E0,1.176862486E1
1.245390894E2,-1.070820951E1,-3.716375663E0,-1.633588677E0,1.145189115E1
1.245491424E2,-1.081605321E1,-1.364584013E0,-1.043961883E0,1.095166440E1
1.245591964E2,-1.097834035E1,1.296499618E0,-4.384534657E-1,1.106332271E1
1.245692494E2,-1.135457710E1,3.617298102E0,2.204669273E-1,1.191888721E1
1.245793034E2,-1.179812115E1,5.319993852E0,7.464257294E-1,1.296360863E1
1.245893574E2,-1.219992778E1,6.364367378E0,9.669639927E-1,1.379414474E1
1.245994104E2,-1.204508766E1,6.769716248E0,8.085459638E-1,1.384077098E1
1.246094644E2,-1.105687196E1,6.420034626E0,9.259047713E-3,1.278559142E1
1.246195174E2,-9.567489070E0,5.410961909E0,-1.411879216E0,1.108191133E1
1.246295714E2,-7.751189522E0,4.094264254E0,-3.149930155E0,9.314826824E0
1.246396244E2,-6.311833069E0,2.756927097E0,-4.830214112E0,8.412541357E0
1.246496784E2,-5.152841837E0,1.622264374E0,-6.075358220E0,8.129790784E0
1.246597314E2,-4.560524154E0,4.987148702E-1,-6.725287349E0,8.141043361E0
1.246697859E2,-4.103584423E0,-6.152802837E-1,-6.915996042E0,8.065294551E0
1.246798389E2,-3.497943859E0,-1.250183238E0,-6.329879331E0,7.339342049E0
1.246898929E2,-3.007843984E0,-1.921525456E0,-5.383867666E0,6.459521388E0
1.246999459E2,-2.772801118E0,-2.807793195E0,-4.504984376E0,5.988907487E0
1.247099999E2,-2.495108660E0,-3.478199859E0,-3.675462111E0,5.642026516E0
1.247200529E2,-2.225564006E0,-3.900398065E0,-2.765728911E0,5.274039876E0
1.247301069E2,-2.005976207E0,-4.225755855E0,-1.934908563E0,5.062096822E0
1.247401599E2,-8.548570812E-1,-4.193767492E0,-1.249204999E0,4.458584925E0
1.247502139E2,-6.101569533E-1,-3.923056610E0,-4.934219706E-1,4.000766166E0
1.247602669E2,-1.676276275E0,-5.051851652E0,-5.079978732E-1,5.346884055E0
1.247703209E2,-8.077279383E-1,-4.295725392E0,3.821857826E-1,4.387681282E0
1.247803739E2,-6.704031551E-1,-4.264879575E0,1.120242319E0,4.460222083E0
1.247904279E2,-6.233207899E-1,-4.994661790E0,7.318725944E-1,5.086335881E0
1.248004819E2,-2.602695090E-1,-5.115841241E0,7.054559704E-1,5.170806508E0
1.248105349E2,6.797972918E-3,-5.452491758E0,5.520063937E-1,5.480367109E0
1.248205889E2,3.897274482E-1,-5.930089409E0,2.276954015E-1,5.947242477E0
1.248306419E2,9.491516197E-1,-6.201058738E0,-4.191042982E-2,6.273418108E0
1.248406959E2,1.579625893E0,-6.442110788E0,-4.322495699E-1,6.647018058E0
1.248507489E2,2.296303913E0,-6.594343632E0,-9.351487807E-1,7.045060883E0
1.248608029E2,2.974042985E0,-6.596490730E0,-1.395797035E0,7.369319574E0
1.248708559E2,3.544961613E0,-6.551145573E0,-1.766745565E0,7.655432780E0
1.248809099E2,3.974247229E0,-6.374080188E0,-2.004017390E0,7.774292571E0
1.248909629E2,4.293915678E0,-6.076496088E0,-2.126442883E0,7.738428516E0
1.249010169E2,4.562233880E0,-5.746513735E0,-2.254044916E0,7.675748599E0
1.249110699E2,4.655650751E0,-5.498571326E0,-2.285792373E0,7.558717968E0
1.249211239E2,4.707732486E0,-5.173794749E0,-2.293970874E0,7.361603061E0
1.249311769E2,4.892699797E0,-4.721175234E0,-2.493438111E0,7.241908624E0
1.249412309E2,5.144272158E0,-4.386267187E0,-2.841604135E0,7.333320525E0
1.249512839E2,5.636670865E0,-4.130317309E0,-3.359747549E0,7.753675458E0
1.249613379E2,6.401172093E0,-3.955968248E0,-3.999621806E0,8.521834517E0
1.249713909E2,7.475656441E0,-3.856860282E0,-4.711537269E0,9.641545202E0
1.249814449E2,8.585372602E0,-3.766604708E0,-5.529966196E0,1.088468924E1
1.249914979E2,9.448844386E0,-3.580417667E0,-6.251341869E0,1.188189068E1
1.250015519E2,9.732765298E0,-3.363243307E0,-6.744643972E0,1.230968514E1
1.250116049E2,9.485660795E0,-3.206030681E0,-6.991509324E0,1.221219047E1
1.250216589E2,9.042720176E0,-2.948728634E0,-7.031907737E0,1.182850435E1
1.250317119E2,8.610249581E0,-2.663278091E0,-6.952066931E0,1.138247261E1
1.250417659E2,8.183267183E0,-2.529913042E0,-6.851759115E0,1.096872485E1
1.250518199E2,7.893467481E0,-2.572959659E0,-6.980793716E0,1.084704712E1
1.250618729E2,7.636599882E0,-2.740180086E0,-7.206133128E0,1.085147913E1
1.250719269E2,7.281889070E0,-3.168245681E0,-7.553571174E0,1.095993278E1
1.250819799E2,6.877296830E0,-3.783967137E0,-7.917860895E0,1.114935604E1
1.250920339E2,6.438030016E0,-4.621766721E0,-8.179859426E0,1.138942748E1
1.251020869E2,5.927586216E0,-5.802769797E0,-8.299653672E0,1.173425186E1
1.251121409E2,5.265330572E0,-7.301539807E0,-8.332930176E0,1.226678095E1
1.251221939E2,4.638890292E0,-8.625177523E0,-8.005168011E0,1.264894088E1
1.251322479E2,3.915758116E0,-9.426894524E0,-7.178459426E0,1.247917392E1
1.251423009E2,2.750828451E0,-9.612336629E0,-5.805993952E0,1.156173164E1
1.251523549E2,1.363386503E0,-9.272921548E0,-4.067263566E0,1.021707051E1
1.251624079E2,-2.138268292E-2,-8.606683365E0,-2.331946347E0,8.917030308E0
1.251724619E2,-1.305378615E0,-7.804239555E0,-8.528298515E-1,7.958485228E0
1.251825149E2,-2.368749161E0,-7.038920887E0,2.689870497E-1,7.431671002E0
1.251925689E2,-3.202892480E0,-6.382137067E0,9.252435243E-1,7.200435359E0
1.252026219E2,-3.914119141E0,-5.789608299E0,1.161568100E0,7.084428937E0
1.252126759E2,-4.466386321E0,-5.322304671E0,1.132506269E0,7.039751716E0
1.252227289E2,-4.826979432E0,-4.841203369E0,1.032419552E0,6.913962007E0
1.252327829E2,-4.942409316E0,-4.271389865E0,1.096784532E0,6.623829522E0
1.252428359E2,-4.830778368E0,-3.724348342E0,1.357383459E0,6.248974321E0
1.252528899E2,-4.595101663E0,-3.252324257E0,1.673605413E0,5.873119056E0
1.252629429E2,-4.292474924E0,-2.877908328E0,1.943535107E0,5.521324663E0
1.252729969E2,-3.971141188E0,-2.607326669E0,2.113274076E0,5.199427085E0
1.252830499E2,-3.539882137E0,-2.381969715E0,2.159067130E0,4.781852794E0
1.252931039E2,-3.016685559E0,-2.207588788E0,2.216413698E0,4.345840505E0
1.253031579E2,-2.393763549E0,-2.092517338E0,2.374631167E0,3.968325329E0
1.253132109E2,-1.583444125E0,-2.115731953E0,2.455604872E0,3.607438465E0
1.253232649E2,-6.771093267E-1,-2.252038152E0,2.400085559E0,3.360143385E0
1.253333179E2,3.726225883E-1,-2.489364356E0,2.316333404E0,3.420699187E0
1.253433719E2,1.616703672E0,-2.737654089E0,2.216629168E0,3.875812888E0
1.253534249E2,2.813551533E0,-2.852750682E0,2.235005797E0,4.587974455E0
1.253634789E2,3.744390258E0,-2.937261660E0,2.478971515E0,5.365935541E0
1.253735319E2,4.531042492E0,-3.007464500E0,2.850712928E0,6.140175322E0
1.253835859E2,5.241579766E0,-3.036457334E0,3.159862236E0,6.832200300E0
1.253936389E2,5.757392480E0,-2.954316818E0,3.396228912E0,7.308209552E0
1.254036929E2,6.145086266E0,-2.601221591E0,3.484259913E0,7.527848705E0
1.254137459E2,6.344779791E0,-2.121238276E0,3.364966189E0,7.488583302E0
1.254237999E2,6.416935017E0,-1.651131493E0,3.026840419E0,7.284576387E0
1.254338529E2,6.360979502E0,-1.306171498E0,2.377573194E0,6.915272843E0
1.254439069E2,6.138395298E0,-1.097756267E0,1.777875155E0,6.484273723E0
1.254539599E2,5.910527549E0,-8.326850241E-1,1.321114642E0,6.113349668E0
1.254640139E2,5.665248547E0,-5.217224944E-1,8.897480017E-1,5.758375376E0
1.254740669E2,5.443253742E0,-2.636281496E-1,5.302383792E-1,5.475368832E0
1.254841209E2,5.163936929E0,-2.132403535E-1,1.884206772E-1,5.171771302E0
1.254941739E2,4.723779584E0,-3.597774249E-1,-2.244276484E-2,4.737513803E0
1.255042279E2,4.218193651E0,-7.274234480E-1,-2.572774887E-4,4.280455889E0
1.255142809E2,3.929030710E0,-1.160582845E0,7.527701776E-2,4.097548229E0
1.255243349E2,3.874870875E0,-1.376178457E0,2.309544202E-1,4.118474401E0
1.255343879E2,3.730243505E0,-1.636125784E0,6.362261796E-1,4.122670001E0
1.255444419E2,3.350755700E0,-2.309040318E0,1.002715696E0,4.191022515E0
1.255544949E2,2.892657344E0,-3.377161142E0,1.326802229E0,4.640375851E0
1.255645489E2,2.213886824E0,-4.913860871E0,1.623139118E0,5.628668059E0
1.255746029E2,1.107597715E0,-7.202993758E0,1.946576829E0,7.543146103E0
1.255846559E2,3.945724511E-1,-9.594412574E0,2.444801556E0,9.908859405E0
1.255947099E2,4.246745020E-1,-1.060427291E1,3.287255523E0,1.111022058E1
1.256047629E2,7.453141737E-1,-9.990997052E0,4.526721692E0,1.099394036E1
1.256148169E2,7.138041133E-1,-8.068686315E0,6.061129020E0,1.011684240E1
